uri,prefLabel,prefLabel_en,casNumber,ecNumber,altLabel,altLabel_en,comment,definition,broader,broadMatch,collections,exactMatch,narrowMatch,notation,pubchem,source,theme,topConceptOf,inScheme,belongsTo,validatiestatus
94276-88-7,,,94276-88-7,304-575-1,,"Mercurate(1-), [dodecenylbutanedioato(2-)-O']phenyl-, hydrogen",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94277-53-9,,,94277-53-9,304-637-8,,Hydrogen μ-hydroxy[μ-[orthoborato(3-)-O:O']]diphenyldimercurate(1-),,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94349-78-7,,,94349-78-7,305-196-4,,"Fatty acids, tallow, reaction products with lead oxide",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-60-7,,,94551-60-7,305-409-0,,"Lead, zinc dross",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-62-9,,,94551-62-9,305-411-1,,"Calcines, lead-zinc ore conc.",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-66-3,,,94551-66-3,305-414-8,,"Fumes, lead",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-70-9,,,94551-70-9,305-417-4,,"Leach residues, cadmium-contg. flue dust",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-72-1,,,94551-72-1,305-420-0,,"Leach residues, copper-lead",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-74-3,,,94551-74-3,305-422-1,,"Matte, copper-lead",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-78-7,,,94551-78-7,305-424-2,,"Residues, lead smelting wastewater treatment",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-79-8,,,94551-79-8,305-425-8,,"Residues, lead-zinc smelting wastewater treatment",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-87-8,,,94551-87-8,305-433-1,,"slimes and sludges, copper electrolyte refining, decopperised",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94551-99-2,,,94551-99-2,305-445-7,,"Wastes, lead battery reprocessing",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94552-05-3,,,94552-05-3,305-449-9,,"Waste solids, lead silver anode",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94733-08-1,,,94733-08-1,305-588-5,,"Distillates (petroleum), solvent-refined hydrotreated heavy, hydrogenated|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94733-09-2,,,94733-09-2,305-589-0,,"Distillates (petroleum), solvent-refined hydrocracked light|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by solvent dearomatization of the residue of hydrocracked petroleum. It consists predominantly of hydrocarbons having carbon ",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94733-15-0,,,94733-15-0,305-594-8,,"Lubricating oils (petroleum), C<sub>18-40</sub>, solvent-dewaxed hydrocracked distillate-based|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by solvent deparaffination of the distillation residue from hydrocracked petroleum. It con",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94733-16-1,,,94733-16-1,305-595-3,,"Lubricating oils (petroleum), C<sub>18-40</sub>, solvent-dewaxed hydrogenated raffinate-based|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by solvent deparaffination of the hydrogenated raffinate obtained by solvent extraction of ",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94854-78-1,,,94854-78-1,,,"Arsenenous acid, ammonium copper salt",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94854-80-5,,,94854-80-5,,,"Arsenenous acid, ammonium zinc salt",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94891-42-6,,,94891-42-6,305-643-3,,"Nickel, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, chlorosulfonyl derivs., reaction products with 2-[(4-aminophenyl)sulfonyl]ethyl hydrogen sulfate monosodium salt, potassium salts",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
94891-43-7,,,94891-43-7,305-644-9,,"Nickel, [29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]-, chlorosulfonyl derivs., reaction products with 2-[(4-aminophenyl)sulfonyl]ethyl hydrogen sulfate monosodium salt, sodium salts",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95009-23-7,,,95009-23-7,305-750-5,,"Distillates (petroleum), steam-cracked, C<sub>8-12</sub> fraction, polymd., distn. lights|Low boiling point naphtha - unspecified|[A complex combination of hydrocarbons obtained by distillation of the polymerized C<sub>8</sub> through C<sub>12</sub> fract",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95046-47-2,,,95046-47-2,305-835-7,,"Spinels, cobalt nickel zinc grey",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95370-51-7,,,95370-51-7,305-913-0,,"Carbamic acid, [2-(sulfothio)ethyl]-, C-(γ-ω-perfluoro-C6-9-alkyl) esters, monosodium salts",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95371-04-3,,,95371-04-3,305-971-7,,"Hydrocarbons, C<sub>13-30</sub>, arom.-rich, solvent-extd. naphthenic distillate|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95371-05-4,,,95371-05-4,305-972-2,,"Hydrocarbons, C<sub>16-32</sub>, arom. rich, solvent-extd. naphthenic distillate|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95371-07-6,,,95371-07-6,305-974-3,,"Hydrocarbons, C<sub>37-68</sub>, dewaxed deasphalted hydrotreated vacuum distn. residues|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95371-08-7,,,95371-08-7,305-975-9,,"Hydrocarbons, C<sub>37-65</sub>, hydrotreated deasphalted vacuum distn. residues|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95465-89-7,,,95465-89-7,306-004-1,,"Hydrocarbons, C4, 1,3-butadiene- and isobutene-free|Petroleum gas",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
95860-12-1,,,95860-12-1,,,"Methanesulfonic acid, lead salt",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
96471-22-6,,,96471-22-6,,,"Lead, di-mu-hydroxy(2-methyl-4,6-dinitrophenolato-kappaO)(nitrato-kappaO)di-",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
96690-46-9,,,96690-46-9,306-241-0,,"Slimes and Sludges, lead acetate manuf.",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
96690-55-0,,,96690-55-0,306-251-5,,"Tar acids, distn. residues|Distillate Phenols|[A residue from the distillation of crude phenol from coal. It consists predominantly of phenols having carbon numbers in the range of C<sub>8</sub> through C<sub>10</sub> with a softening point of 60°C to 80",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97280-68-7,,,97280-68-7,306-462-2,,"Tetrasodium [bis[[[4-[[2-(sulphooxy)ethyl]sulphonyl]phenyl]amino]sulphonyl]-29H,31H-phthalocyaninedisulphonato(6)-N29,N30,N31,N32]nickelate(4-)",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97404-21-2,,,97404-21-2,306-784-3,,"[[N,N',N''-[29H,31H-phthalocyaninetriyltris(sulphonylimino-3,1-phenylene)]tris[3-oxobutyramidato]](2-)-N29,N30,N31,N32]nickel",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97404-22-3,,,97404-22-3,306-785-9,,"[[N,N',N'',N'''-[29H,31H-phthalocyaninetetrayltetrakis(sulphonylimino-3,1-phenylene)]tetrakis[3-oxobutyramidato]](2-)-N29,N30,N31,N32]nickel",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97488-73-8,,,97488-73-8,307-010-7,,"Distillates (petroleum), hydrocracked solvent-refined light|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by the solvent treatment of a distillate from hydrocracked petroleum distillates. It consists predominantly of hydrocarbons h",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97488-74-9,,,97488-74-9,307-011-2,,"Distillates (petroleum), solvent-refined hydrogenated heavy|Baseoil - unspecified|[A complex combination of hydrocarbons, obtained by the treatment of a hydrogenated petroleum distillate with a solvent. It consists predominantly of hydrocarbons having car",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97488-85-2,,,97488-85-2,307-023-8,,"Ferrite substances, magnetoplumbite-type, barium-cobalt-titanium",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97488-95-4,,,97488-95-4,307-034-8,,"Lubricating oils (petroleum), C<sub>18-27</sub>, hydrocracked solvent-dewaxed|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97488-96-5,,,97488-96-5,307-035-3,,"Naphtha (petroleum), solvent-refined hydrodesulfurized heavy|Gasoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97599-06-9,,,97599-06-9,,,Nickel Sulfide (Ni5S3),,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97599-07-0,,,97599-07-0,,,Nickel Sulfide (Ni5S4),,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97599-08-1,,,97599-08-1,,,Nickel Sulfide (Ni5S6),,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97660-42-9,,,97660-42-9,307-554-5,,"Copper, bis(8-quinolinolato-N1,O8)-, reaction products with C8-10-branched fatty acids, tert-decanoic acid, nickel(2+) diacetate, nickel(2+) carbonate (1:1) and nickel hydroxide (Ni(OH)2)",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97675-41-7,,,97675-41-7,307-613-5,,"Magnetoplumbite, barium titanium zinc brown",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97675-85-9,,,97675-85-9,307-659-6,,"Hydrocarbons, C<sub>16-20</sub>, hydrotreated middle distillate, distn. lights|Gasoil - unspecified|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of a middle distillate with ",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97675-86-0,,,97675-86-0,307-660-1,,"Hydrocarbons, C<sub>12-20</sub>, hydrotreated paraffinic, distn. lights|Gasoil - unspecified|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of heavy paraffins with hydrogen in",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97675-87-1,,,97675-87-1,307-661-7,,"Hydrocarbons, C<sub>17-30</sub>, hydrotreated solvent-deasphalted atm. distn. residue, distn. lights|Baseoil - unspecified|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the treatment of a ",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97722-04-8,,,97722-04-8,307-753-7,,"hydrocarbons C<sub>26-55</sub>, arom-rich",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97722-06-0,,,97722-06-0,307-755-8,,"Hydrocarbons, C<sub>17-40</sub>, hydrotreated solvent-deasphalted distn. residue, vacuum distn. lights|Baseoil - unspecified|[A complex combination of hydrocarbons obtained as first runnings from the vacuum distillation of effluents from the catalytic hyd",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97722-08-2,,,97722-08-2,307-757-9,,"Hydrocarbons, C<sub>11-17</sub>, solvent-extd. light naphthenic|Gasoil - unspecified|[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a visciosity of 2.2 cSt at 40 °C (104 °F). It con",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97722-09-3,,,97722-09-3,307-758-4,,"Hydrocarbons, C<sub>13-27</sub>, solvent-extd. light naphthenic|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a viscosity of 9.5cSt at 40 °C (104 °F). It cons",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97722-10-6,,,97722-10-6,307-760-5,,"Hydrocarbons, C<sub>14-29</sub>, solvent-extd. light naphthenic|Baseoil - unspecified|[A complex combination of hydrocarbons obtained by extraction of the aromatics from a light naphthenic distillate having a viscosity of 16cSt at 40 °C (104 °F). It consi",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97722-19-5,,,97722-19-5,307-769-4,,"Raffinates (petroleum), steam-cracked C4 fraction cuprous ammonium acetate extn., C3-5 and C3-5 unsatd., butadiene-free|Petroleum gas",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97808-88-3,,,97808-88-3,308-011-5,,"Lead, bullion",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97862-76-5,,,97862-76-5,308-126-0,,"Foots oil (petroleum), carbon-treated|[A complex combination of hydrocarbons obtained by the treatment of Foots oil with activated carbon for the removal of trace constituents and impurities. It consists predominantly of saturated straight chain hydrocarb",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97862-77-6,,,97862-77-6,308-127-6,,"Foots oil (petroleum), silicic acid-treated|[A complex combination of hydrocarbons obtained by the treatment of Foots oil with silicic acid for removal of trace constituents and impurities. It consists predominantly of straight chain hydrocarbons having c",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97862-78-7,,,97862-78-7,308-128-1,,"Gas oils, hydrotreated|Gasoil - unspecified|[A complex combination of hydrocarbons obtained from the redistillation of the effluents from the treatment of paraffins with hydrogen in the presence of a catalyst. It consists predominantly of hydrocarbons hav",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97862-81-2,,,97862-81-2,308-131-8,,"Hydrocarbons, C<sub>27-42</sub>, dearomatized|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97862-82-3,,,97862-82-3,308-132-3,,"Hydrocarbons, C<sub>17-30</sub>, hydrotreated distillates, distn. lights|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97862-83-4,,,97862-83-4,308-133-9,,"Hydrocarbons, C<sub>27-45</sub>, naphthenic vacuum distn.|Baseoil - unspecified",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97862-97-0,,,97862-97-0,308-149-6,,"Petrolatum (petroleum), carbon-treated|[A complex combination of hydrocarbons obtained by the treatment of petroleum petrolatum with activated carbon for the removal of trace polar constituents and impurities. It consists predominantly of saturated hydroc",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97862-98-1,,,97862-98-1,308-150-1,,"Petrolatum (petroleum), silicic acid-treated|[A complex combination of hydrocarbons obtained by the treatment of petroleum petrolatum with silicic acid for the removal of trace polar constituents and impurities. It consists predominantly of saturated hydr",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
97863-04-2,,,97863-04-2,308-155-9,,"Slack wax (petroleum), low-melting, carbon-treated|[A complex combination of hydrocarbons obtained by the treatment of low-melting slack wax with activated carbon for the removal of trace polar constituents and impurities. It consists predominantly of sat",,,,,,,,,,zorgwekkende_stof:zorgwekkende_stof,,conceptscheme:sommatie_stoffen,conceptscheme:sommatie_stoffen,,
